"line"	"fertility"	"Std. Error"	"z value"	"Pr(>|z|)"	"pop"	"popr"	"env"	"T12"	"T13"	"T21"	"T23"	"T31"	"T32"	"w"	"population"
"GA250L4"	0.756177046483182	0.020461186584251	36.956656612731	5.69415855613164e-299	"GA"	"GA250"	"NGM"	-0.305516539165758	-0.153153234932068	0.182722985865889	-1.12874684258538	-0.0574731003784884	-1.38764904782382	1.27214541475628	"GA250"
"GA250L41"	0.591058052336151	0.0256007734947664	23.0875075886665	6.18166269786477e-118	"GA"	"GA250"	"NGM"	-0.242499728195686	-0.0887570283175871	0.0706379029256155	-0.486657673170773	-0.0803371386454445	-0.678287715663386	1.07851574315926	"GA250"
"GA250L43"	0.83841418265647	0.0199498818940694	42.0260223648596	0	"GA"	"GA250"	"NGM"	-0.145450073070608	-0.0254456736662723	0.0439185714315815	-1.05681257558461	0.0216241057825281	-1.40166384432425	1.38118512151813	"GA250"
"GA250L44"	0.678760277571527	0.0176007260325567	38.5643340119037	0	"GA"	"GA250"	"NGM"	0.437455833770515	0.652705823636738	-0.159425303478328	-0.303508964226113	-0.227160147690157	-0.574728156552292	1.17737573596365	"GA250"
"GA250L45"	0.403370521192968	0.0228590050768338	17.6460226434684	1.09179811248566e-69	"GA"	"GA250"	"NGM"	0.516901734410992	0.983123348926861	-0.034808473206496	-0.445562916342619	-0.0250491580152979	-0.727651595026019	0.893953295691279	"GA250"
"GA250L46"	0.167798034173097	0.022008565839922	7.62421483496773	2.45524177351646e-14	"GA"	"GA250"	"NGM"	-0.0752918011537095	-0.147273172425938	-0.0346299836910667	-0.780253300643483	-0.17936253870567	-0.793983614379035	0.706328936586404	"GA250"
"GA250L5"	0.620337289116	0.0197197684742469	31.4576355156568	3.3006122652379e-217	"GA"	"GA250"	"NGM"	0.366761175608309	0.44367074955467	0.222498786718998	-0.740956079979897	0.0522395250218967	-0.59639363903926	1.11056069763685	"GA250"
"GA250L58"	0.793416700918905	0.0203878966664655	38.916064462105	0	"GA"	"GA250"	"NGM"	0.284713555912291	0.571176100881626	0.284821682268729	-1.28386088931831	0.100917858643321	-1.51339986697385	1.3204128232585	"GA250"
"GA250L6"	0.810906097961438	0.0199954053539159	40.5546216047392	0	"GA"	"GA250"	"NGM"	-0.221548232234985	-0.161914797358744	-0.160194469923826	-0.522231099962182	-0.109723989380413	-0.603315170209253	1.34370917312171	"GA250"
"GA250L7"	0.555478484330782	0.0190226671937852	29.2008727625882	1.8903614453429e-187	"GA"	"GA250"	"NGM"	0.0186912357526777	0.285653533609283	-0.0251936154754546	-0.468514197078399	-0.0108864800594622	-0.761425870263492	1.04081724390108	"GA250"
"GA250L9"	0.42557784545612	0.0193575419431519	21.9851180850302	3.99754689667594e-107	"GA"	"GA250"	"NGM"	-0.0808099532680151	0.0869506982422546	0.11117018498293	-0.108047234953988	-0.0653877191621365	-0.127588396699992	0.914027680600026	"GA250"
