exper_data_id	data_group_name	data_id	pop_label	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	population	population2
B302-20181116_105339_proc	B302	CB4855L0_NGM_B302	CB4855L0	20181116	105339	1263.868	245.202890494719	3248	630.144119739441	2.79943988794489	25.1	37	Paris2	NGM	-0.908604366563247	-1.86618248943882	-1.86709654270877	-4.75612357598598	-0.584042853931759	-1.4483907089189	-1.64013325820342	1.37792423406453	-3.20720049275649	CB4855	WI
B302-20181116_122430_proc	B302	N2ancL0_NGM_B302	N2ancL0	20181116	122430	1251.25	314.775341130604	4210	1059.10424468319	3.02493870860849	24.8	37	Paris2	NGM	-1.44314546520625	-2.44923946767947	-1.31971973618736	-4.38449653502938	-0.500089579011343	-2.20598746523455	-0.561593495003593	0.337350274725067	-2.87755269834356	N2anc	WI
B302-20181116_124630_proc	B302	PX179L0_NGM_B302	PX179L0	20181116	124630	1290.312	286.544427710843	2830	628.468719520307	2.79828366662374	24.7	37	Paris2	NGM	-1.10831898245815	-2.02650429249797	-1.92848307986294	-5.12452426684353	-0.221643068598568	-1.80047944409595	-1.50386705040507	1.3418408940024	-3.64897547202848	PX179	WI
B302-20181116_135253_proc	B302	JU345L0_NGM_B302	JU345L0	20181116	135253	1296.943	200.604284439155	8259	1277.45844280202	3.10634678093565	24.7	37	Paris2	NGM	-1.00710351775996	-2.01981975240848	-2.01846363706442	-4.80080331434998	-0.707120054305322	-1.44794515414153	-1.60998149960492	1.36495727698005	-3.26350530866774	JU345	WI
B303-20181119_100813_proc	B303	CB4507L0_NGM_B303	CB4507L0	20181119	100813	1225.843	1167.98293515358	455	433.523897835922	2.63701304278617	22.9	24	Paris2	NGM	-2.2192442705069	-2.5970028002348	-0.0685745035594344	-3.22158414867998	0.26176594868774	-2.62904470140022	1.19473614000022	-1.56004267856037	-2.77351211353277	CB4507	WI
B303-20181119_104940_proc	B303	AB1L0_NGM_B303	AB1L0	20181119	104940	1197.283	152.019693020562	10924	1387.02639773271	3.1420847265964	23.2	24	Paris2	NGM	-0.736093709979151	-1.99463367193886	-2.26587736687544	-5.50092730975087	-0.837688757033851	-1.76322521877493	-2.17776663245816	1.92561864771713	-3.64439651479039	AB1	WI
B303-20181119_131941_proc	B303	PX174L0_NGM_B303	PX174L0	20181119	131941	1248.389	138.632251720747	9013	1000.88392701241	3.00038371506081	23.7	25	Paris2	NGM	-0.41978464636435	-1.67462558420598	-2.02542061685499	-5.7728002425755	-0.148133922206391	-2.03582161791559	-2.15189636529322	1.95918818994416	-3.92285040356445	PX174	WI
B303-20181119_140253_proc	B303	JU319L0_NGM_B303	JU319L0	20181119	140253	1292.156	252.564345991561	2982	582.860645113156	2.76556473264455	23.8	25	Paris2	NGM	-1.41368910689501	-2.39095360234061	-1.7791477690961	-4.21904489201801	-0.0655517398811609	-1.50405524998173	-1.22356368075878	1.06829883244623	-3.53194578065795	JU319	WI
B303-20181119_142456_proc	B303	MY1L0_NGM_B303	MY1L0	20181119	142456	1248.67	226.279974489796	2967	537.67022857218	2.73051598975074	23.8	25	Paris2	NGM	-0.788762199446328	-2.01609257615582	-1.45564129636685	-4.91578113625895	0.15191307312944	-1.98881172652089	-1.18603995287922	1.04783728537784	-3.63631981118087	MY1	WI
B303-20181119_144618_proc	B303	CB4858L0_NGM_B303	CB4858L0	20181119	144618	1208.69	226.813267813268	2641	495.589307675947	2.69512192791503	24	27	Paris2	NGM	-0.887616206455893	-2.08457262278395	-1.44158165143915	-4.26210308613755	-0.0529292498015562	-1.58993093099518	-1.22879872576238	1.05478593483895	-3.41223136058427	CB4858	WI
B304-20181123_092735_proc	B304	PB306L0_NGM_B304	PB306L0	20181123	92735	1227.307	304.464751958225	1745	432.891682494357	2.63637924143453	24.4	30	Paris2	NGM	-1.12739263420263	-2.00440243805013	-1.50369698220561	-4.88330280941551	0.0558229914653466	-2.48613985129263	-0.987775471114184	0.802641395751401	-3.22844807739335	PB306	WI
B304-20181123_105040_proc	B304	RC301L0_NGM_B304	RC301L0	20181123	105040	1297.373	118.719353242039	17615	1611.90452349365	3.20733931405228	23.9	30	Paris2	NGM	-0.697421914520316	-1.61310265893693	-2.60590154769705	-5.12248355238874	-1.12436954035558	-1.37555673333785	-2.72290171897858	2.33673567307559	-3.60412313493461	RC301	WI
B304-20181123_114421_proc	B304	CB4856L0_NGM_B304	CB4856L0	20181123	114421	1297.022	172.011353175821	8427	1117.59066015275	3.04828276366709	24.2	31	Paris2	NGM	-0.909396136989404	-2.02500916963045	-1.8802582241715	-4.37397329926235	-0.186205471312393	-1.41691474362214	-1.53193699260413	1.32495173744127	-3.40032927265788	CB4856	WI
B304-20181123_120638_proc	B304	CB4852L0_NGM_B304	CB4852L0	20181123	120638	1298.053	183.716498647652	10803	1528.97403641499	3.18440011069849	24.3	31	Paris2	NGM	-0.988676090545979	-1.69770309855051	-1.46030803097052	-4.45995081453461	-0.74777210910978	-1.63297180646916	-1.23529047487571	0.823143384279156	-2.44452288313821	CB4852	WI
B304-20181123_125338_proc	B304	MY16L0_NGM_B304	MY16L0	20181123	125338	1273.023	247.272331154684	2567	498.614772925606	2.69776514160664	24.5	31	Paris2	NGM	-0.948345926346908	-2.08126839820787	-1.89836353646237	-4.91874206220729	0.0259307771191233	-1.90831324780765	-1.70258756900491	1.55240265473941	-3.86105914972965	MY16	WI
B304-20181123_154836_proc	B304	PX179L0_NGM_B304	PX179L0	20181123	154836	1297.589	193.985131048387	9276	1386.73037117673	3.14199202726408	25.2	33	Paris2	NGM	-0.750317585440753	-2.00479644381017	-1.85332865902992	-5.66522428637796	-0.43523004666623	-1.66848000833625	-1.56389142634833	1.37505254636694	-3.5211717502819	PX179	WI
B305-20181126_083603_proc	B305	N2ancL0_NGM_B305	N2ancL0	20181126	83603	1295.697	414.741254858412	4047	1295.4092341126	3.11240698852601	25.4	31	Paris2	NGM	-1.71909323744103	-2.42335776682786	-1.11731819339884	-4.67706196292912	-0.39888674794404	-2.58243557355875	-0.399823856401345	0.13993969795641	-2.68745974470793	N2anc	WI
B305-20181126_090113_proc	B305	JU400L0_NGM_B305	JU400L0	20181126	90113	1297.42	204.066708621775	6427	1010.8806217818	3.004699871355	24.7	32	Paris2	NGM	-1.0328864073229	-2.1219906398238	-1.76821242487826	-4.65149059565172	-0.382388368556398	-1.47892177021496	-1.40420894383818	1.19810027266945	-3.32676633034136	JU400	WI
B305-20181126_094627_proc	B305	MY1L0_NGM_B305	MY1L0	20181126	94627	1264.743	203.55248447205	7051	1134.81439945698	3.0549248378438	24.8	32	Paris2	NGM	-1.07249789509857	-2.01341171114623	-1.58362269772471	-4.69745717584238	-0.376121668563563	-1.72655766066945	-1.21886070479803	0.986859243930948	-3.09302526646533	MY1	WI
B305-20181126_100803_proc	B305	PX174L0_NGM_B305	PX174L0	20181126	100803	1297.405	142.778861068026	11713	1289.01060169321	3.11025648929904	24.9	32	Paris2	NGM	-0.764631609977307	-1.75319791033757	-2.03600387958104	-4.75019201123273	-0.556544595135302	-1.23076537360706	-1.99819324771708	1.74648986765039	-3.5075658093599	PX174	WI
B305-20181126_103741_proc	B305	JU345L0_NGM_B305	JU345L0	20181126	103741	1206.488	227.177393185506	3891	732.66144121185	2.86490333592338	24.9	33	Paris2	NGM	-1.01158712638888	-2.03886108013708	-1.82778367314183	-4.87343135044066	-0.281368574875827	-1.86194461863797	-1.23598531968592	1.03914459475595	-3.28241222196767	JU345	WI
B305-20181126_105823_proc	B305	RC301L0_NGM_B305	RC301L0	20181126	105823	1297.847	109.561505748937	20331	1716.30012889165	3.23459323510022	25.1	33	Paris2	NGM	-0.504964790552985	-1.41764824994118	-2.50216766814192	-4.78593478776598	-0.936514940514666	-0.987398842939881	-2.75694320128457	2.39167300023451	-3.70054639620104	RC301	WI
B305-20181126_114354_proc	B305	CB4507L0_NGM_B305	CB4507L0	20181126	114354	1240.178	310.399751707014	4578	1145.81137813662	3.05911313056625	25.2	33	Paris2	NGM	-1.68511118466676	-2.2852331605076	-0.966603841919419	-3.627028514125	-0.501947589796469	-1.95901941778702	-0.345842373182681	-0.0493652810703385	-2.22023750101948	CB4507	WI
B305-20181126_144849_proc	B305	CB4855L0_NGM_B305	CB4855L0	20181126	144849	1296.759	307.647272727273	1959	464.75945589946	2.66722823459925	25.2	32	Paris2	NGM	-0.757365383460016	-1.84362202375864	-1.54093271423507	-5.06372154043921	-0.125723037326873	-1.95087698195842	-1.48691381563981	1.26616799058321	-3.30124404568324	CB4855	WI
B305-20181126_163202_proc	B305	CB4856L0_NGM_B305	CB4856L0	20181126	163202	1297.512	179.45907079646	5368	742.448849825973	2.87066653879259	25	33	Paris2	NGM	-1.18642137654802	-2.39763459140012	-1.54086521701783	-4.61571644968326	0.0586278832880358	-2.01387493800622	-1.30272213281768	1.15527455052289	-3.63045699971398	CB4856	WI
