exper_data_id	data_group_name	data_id	pop_label	date_str	time_str	exper_duration_s	trackL	n_tracks	mean_nb_tracks	logD	temperature	rel_humidity	location_label	env_label	T12	T13	T21	T23	T31	T32	mean_still	mean_forward	mean_backward	population	population2
B306-20190304_122501_proc_male	B306	CA336L0_NGM_B306_male	CA336L0_male	20190304	122501	1197.073	115.97557997558	5021	486.447682854251	2.68703613901448	22.8	38	Paris2	NGM	-0.149386244339095	-1.2129293681394	-1.98121459821969	-2.29346992989696	-0.782614621733483	-0.210315992064085	-2.1286092325056	1.43411912923127	-2.36207712772028	CA336	pops
B306-20190304_124534_proc_male	B306	A6100L0_NGM_B306_male	A6100L0_male	20190304	124534	1197.613	146.267628205128	2738	334.399147325255	2.52426516137341	22.8	39	Paris2	NGM	0.165312801992625	-0.602219219250276	-1.78330936029408	-2.63199730924791	-0.273478639004733	-0.745431993823194	-2.21717628445426	1.43443144250626	-2.26350932843347	A6100	pops
B306-20190304_130558_proc_male	B306	A210L0_NGM_B306_male	A210L0_male	20190304	130558	1197.693	141.306358381503	2750	324.450828007789	2.51114888682812	22.9	39	Paris2	NGM	0.304749841875027	-0.534669445460229	-1.8289924953655	-2.51263210417759	-0.198885126980511	-0.691973451633121	-2.22514463797178	1.44609090253657	-2.27649064290502	A210	pops
B306-20190304_132626_proc_male	B306	CA136L0_NGM_B306_male	CA136L0_male	20190304	132626	1197.811	133.273109243697	3551	395.098067161155	2.59670490509704	22.9	39	Paris2	NGM	0.159800941658633	-0.669837138973879	-1.65262830695721	-2.36829545682996	-0.099384152202781	-0.713269446966526	-1.92234998897503	1.25552799640605	-2.26404378077142	CA136	pops
B306-20190304_134659_proc_male	B306	CA268L0_NGM_B306_male	CA268L0_male	20190304	134659	1197.766	138.746228926353	6291	728.733764504659	2.86256889220675	23	39	Paris2	NGM	-0.258710997206196	-1.1268767167196	-1.89849121065402	-2.26749017773886	-0.945347587184151	-0.372622863808542	-2.00031579964105	1.23272585739259	-2.12663439098252	CA268	pops
B306-20190304_140736_proc_male	B306	A510L0_NGM_B306_male	A510L0_male	20190304	140736	1197.104	137.409608091024	5015	575.646881621384	2.76015615635622	23.1	39	Paris2	NGM	-0.201047645241679	-1.12681661982866	-2.10356048657452	-2.24456997566001	-0.946446669567874	-0.278042593968373	-2.24064365093003	1.44030377683918	-2.25012450610531	A510	pops
B306-20190304_142814_proc_male	B306	A610L0_NGM_B306_male	A610L0_male	20190304	142814	1297.655	131.49604743083	3264	330.7528571263	2.51950360442062	23.4	39	Paris2	NGM	0.301525311543436	-0.573140494680238	-1.78466653725208	-2.87899975747844	-0.0510730287838433	-0.674779201334606	-2.19290638144684	1.58600246909696	-2.59350258130899	A610	pops
B306-20190304_145046_proc_male	B306	OF5L0_NGM_B306_male	OF5L0_male	20190304	145046	1196.556	148.419962335217	2624	325.479109350175	2.51252311891005	23.6	39	Paris2	NGM	0.320049736013254	-0.485214864691859	-1.83219508366655	-2.71375779507705	-0.332340683360251	-0.738253920952703	-2.29153831535842	1.51692556947689	-2.33720085183772	OF5	pops
B306-20190304_153153_proc_male	B306	CA566L0_NGM_B306_male	CA566L0_male	20190304	153153	1296.786	142.620360551432	3953	434.750440905291	2.63824003111785	23.8	38	Paris2	NGM	0.323994367435036	-0.483933612291505	-1.88276209653827	-2.35334150928029	-0.250475284049042	-0.422884305923837	-2.32162606440984	1.53468301296503	-2.33877835778438	CA566	pops
B307-20190308_082024_proc_male	B307	CA236L0_NGM_B307_male	CA236L0_male	20190308	82024	1198.25	148.094715852443	5585	690.264125212512	2.8390153025827	21.1	38	Paris2	NGM	-0.621398764022059	-1.36978244723124	-2.15015017485144	-2.37651860478945	-1.23641618911182	-0.492141303388707	-2.03819295618018	1.23935989605375	-2.09794661155506	CA236	pops
B307-20190308_084102_proc_male	B307	A330L0_NGM_B307_male	A330L0_male	20190308	84102	1197.348	161.081575246132	4527	609.026190497032	2.78463596938782	21.2	38	Paris2	NGM	-0.27296953551675	-1.10511461985707	-2.17196056177371	-2.48522221861804	-1.08329622100752	-0.42932402436629	-2.19932864673877	1.35684301200678	-2.14346918920553	A330	pops
B307-20190308_090130_proc_male	B307	CA432L0_NGM_B307_male	CA432L0_male	20190308	90130	1250.795	153.12325390304	7481	915.829582344544	2.96181466762747	21.8	36	Paris2	NGM	-0.440392042042098	-1.32677300413051	-2.13606944855893	-2.47663807281048	-1.01658722560978	-0.422001528617556	-2.045889906147	1.32280878476721	-2.24382982692911	CA432	pops
B307-20190308_092258_proc_male	B307	A4100L0_NGM_B307_male	A4100L0_male	20190308	92258	1248.04	110.312302839117	2906	256.856793091947	2.40969105599898	22	38	Paris2	NGM	0.100379133842393	-0.726141971892909	-1.63182356163511	-2.68649421946377	-0.209943274283091	-0.803723445985106	-2.00027638804721	1.33646068866563	-2.32690851312253	A4100	pops
